Fname,Content_Transfer_Encoding_field,Content_Type,Received_SPF,DKIM,X_Mailer_exists,From_count_addresses,From_header_missing,From_has_title,From_dn_exists,From_DN_whitespaces,FROM_DOMAIN_EQUAL_MESSAGEID_DOMAIN,FROM_DOMAIN_EQUAL_TO_DOMAIN,From_DN_has_nonascii,From_address_equal_reply_address,From_address_equal_to_address,From_DN_count_special_chars,Reply_TO_empty,Reply_TO_questionmark,To_count_addresses,To_undisclosed,To_empty,BCC_count_recepients,Cc_count_recepients,Subject_special_chars,Total_emailadresses,Label
01166.8ab8acc80452beed11a4b841a05d4456.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
01167.49531a4802446e1da60be6dbcb0a854c.eml,0,0,5,0,0,1,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,2,0
01167.6c1a9d12bb40059b2b3aba3d1c5c0f3c.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01168.387e59c34fb395201b4002238b8009fd.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01168.83677f30f1d1c95b863e4e464396e7d7.eml,0,2,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01169.5adc737d52bc101c6fd07732eeb5ed39.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01169.ef0eb0827674dd4d69006ed7cb2f6c8c.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,2,0
01170.fb25e6eca43ff17e87fa2ff0b39575ca.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01170.ff1eb252e91b1481ee0a2887eb862c16.eml,0,2,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01171.bc028721505534967b4371da24b1e042.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0
01171.e260c9a68b80500ebfae926e5430657b.eml,0,0,5,0,1,1,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,2,0
01172.1d99e860d44e5ac63799a14d4029fe6e.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01172.548e6eb1a164cc875189890a4b78e4f7.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01173.0402e85910220618eac922403222d0ec.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01173.30be73e4da024638bfbdf5afc05b438f.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,3,0
01174.4542031a0483b9b0cc8cb37de5e57422.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01174.6f3f36997e912f8c919ca2d5742b474b.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,3,1,2,0
01175.1cc3a3de60d72ceacc94ecd526d8bf7c.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01175.6b38ad7f9384cbe8e60578727dc52b4c.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01176.b62570033c5587aa1e0e805533cb1677.eml,0,0,5,0,1,1,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,2,0
01176.ea3b78b12b9501f85cb38db408286ba1.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01177.bead19a7b498c5c483805291331e769c.eml,0,4,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01177.c02828dcc9e06deffbdfb48b97206cb5.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01178.5c977dff972cd6eef64d4173b90307f0.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01178.a90ac824be5cbfe0dbbe8824fa07cdd4.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01179.1aeec6e94d2829c1dd756d3609a8eccf.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01179.bf1aa6047c74cad4860b8010439f199a.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01180.13edd21d3fb5e2c397528cbc0a581b76.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01180.1a4d78b42a5f3e169cd99b57445f6c7f.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01181.111f3287c9a71c41b521cf0f2fcbc01e.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01181.a1a32438921904f88c7c78f1fea03a8f.eml,0,2,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01182.11a37b3edb07a72f37bc144530034ddc.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01182.c9d5fc1ef170c05409bf3daa8f36568e.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01183.36c29b5d6d19a328c9928a157019a49c.eml,0,2,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01183.a6c69ac786145115a2ad4f06c986bc3d.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01184.17a1b04c885fe5cb56c60e3b9bebf7e6.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01184.d8c35f26c87d09b57575cd666070afd4.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01185.14b996f1781bdf510f63de191373d517.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01185.f32afd8b16453630bd5dc8eed551befe.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01186.0bbe8bddf593e88ef6b421b8e22caeab.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01186.84abe104b1ba13a5fece47a170d5dbf1.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01187.26511acbd0a46e181d130e70080962f8.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01187.53063c4a5d1cd337d5c6160f2a5fad8a.eml,0,4,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01188.562fdb9dade3c2ef5e58ff18c04367bc.eml,0,0,5,0,1,1,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,2,0
01188.fc8b5d073a903f3de50d4b8e49457b9b.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01189.98e80634df71ca4a98c7bd4d10ac2198.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01189.cca889df55c39eb86b57501a014c3e59.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01190.9f9b5b58c404059cc3cc6e20ee4bbe6f.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01190.dd6ead8cfbe0f8c5455841ed0e944488.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01191.07778802f15f6579b274b85a867ebde6.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01191.2ad596e12ede306c303772b578244da5.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01192.5ff6d465f9c249d967776fc556e48f58.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01192.bf5336caa5be79062f70233fa759a1b8.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,2,1,2,0
01193.5b3aa2609dfb823e754b1407d451f97f.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01193.d92e89c408094154ffdc676c5a403aa9.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01194.222c2f540913589b180c35e7034fa5ee.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01194.99791f72d72a943330c3de0ac3990f9b.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01195.a22a2504bafda16790a70217d253e770.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01195.e7834b72cb6abc842f6d61f8cb08e346.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01196.bb7416e12487e0b579c7f4d190644970.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01196.bed50a1e10eb99f9ef1dbefa84c54731.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01197.4296fdc3b52c7a52d5373d5bc2205e69.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01197.dc4ef655f103b591edd2b5f0956c414f.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01198.36d6b4ab547f4246dea55380b9504064.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01198.7d3088654bb7b2cb0796da65b8c71247.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01199.59f410d0b6c37510d6a29d0d02f62101.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01199.9a0fef8c4a0df5974f17ad9dfd188d2a.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01200.7cad0240e6c9e66d013ca8a7c2268871.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01200.fabbc41326c88fd504ae20791dcc3aaf.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01201.2da17f4409568ea3fad63130544ede70.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01201.67ca3a438632acc08183a2e977619e15.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01202.0896a21e4a21e36df79b6adcdd443117.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01202.9fe368b4f333335b31d0d5ede2db37ee.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01203.3b68e16d3b1254cee663497d35a13870.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01203.a19fd2f1ffc3d70528bd30e76a7e35d5.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01204.023682c9961ab23115eef87bb1e15e31.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01204.4169626bfe949118525cf4eabd5b1e81.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01205.784243c83be80461eb92f7d849b01c99.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01205.e3401c959bace9b175eba8c24da908d2.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01206.3ab24f493207df1de962814c8fe53a12.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01206.d6053e42110b3d3279a4e22613df13eb.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01207.3619f002d359bc9c29090c58d7c1b838.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01207.73ce863acebc4b93c553e460f3eac81d.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01208.2573497808d92e8d54c2adfd6c8c38f3.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01208.dd294e4904940446bb82b45b37981bce.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01209.b9169047bffea1b9af14ca41f336eede.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01209.f898ade9211cc74e979ac25484aa1066.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01210.3b4f94e91b69061def190573072e880c.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01210.aa0d35504060ae5934a74b6ebcc65775.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01211.6f83def18349bc93808cbd6b0642b173.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01211.d70576ff4cc0eb62fdb143ab7123cef7.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01212.5f88fb786e44da332e42c578fe657978.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01212.9ec77822dfa139740beadd47065a06da.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01213.25bf48d2ed386aa84360862062fc9c54.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01213.39bee89f032edacb6f8eda5e83bfb154.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01214.7c4b7b61391c72f324a17a04b680c30c.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01214.f23e48bd0d0341d460456da3f8f67dc0.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01215.94a01e7d8bb1206fbb2f1cc7fb3dcdbd.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01215.aefa2bc36c007867211c5d6ec6ec801f.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01216.4dd33d22b4b0004c6b95b771c2881bcc.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01216.e30b39890b41cf8740b3315f79521f59.eml,0,4,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01217.ca4f6cab0653e40829f209aefb242ae0.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01217.f3cdc54372082fffd2dd3ac5686a2645.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01218.9ccb65e5b538133faf5c90bf7b3f8374.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01218.f246a52bdba8c97ff7356a853caacbbd.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01219.45cd32c7d6ff5dcbc288797d8e8d7514.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01219.50adc817a4030488b469957b74e551c2.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01220.e55da7f9e0ac000392bf41910c87642d.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01220.f57815121767436c538407a25eacdd88.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01221.84df71e86c3f6a71a7cd8bb4f6a97741.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,3,0
01221.d30e48a0c5ab88993f5d3b9e934c724e.eml,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01222.1fec3adca72a796b71bf14d0e4c64ebe.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01222.924583306d4cc0c089a9b295915439e4.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01223.3e4bf4c4b5151a46b40e5caacd368ad2.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01223.bd57469f0b8c0ca986d7a3f40681b56e.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01224.62979c059bdc69eae460be6a91f0bf1a.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01224.9a1ab58ee0dfbe03561e80fb9c84071e.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01225.394c24658bf3f9f8f741bcbc94ca017c.eml,0,4,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01225.71c8590849d96555fde5e7808616b484.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01226.79de0c0f26c26ba6e6021366da834e3e.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01226.a6b2d7b7cf1bc0586ed8cb7ee055d67f.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01227.0c0989577c7476c986aa5328e4ef6118.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01227.2a74d803e3b1d121faad841830195140.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01228.5d8cae656dad21c870aa24edf74f4d40.eml,0,0,5,0,0,1,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0
01228.8d68492f313838ba1c667c04e0886f86.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01229.8ddcde29a0f578173e251f8509c5b0ea.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01229.ac0aaae3ef49b84eee5d0749fa140f0b.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01230.8ff878325b7c108b20c4d9d609c511b6.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01230.9b29026ab85c0a0bfdba617de748c186.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01231.6586e5650d4dc69bff659d38a695721c.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01231.cf3d43bbf8c43e960cceaf0a68987fe3.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01232.2f44f5a2186e97cf4d65cf191d98e646.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01232.8077cd29af0f1eb3a7c1b125375d9a9e.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01233.e83467b2f6c65830f00860df89f3b0c5.eml,0,2,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01233.fccdd783a75357fe29b39816a3a3f6f4.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01234.538d99529a2f797af84e2aadebce58b7.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01234.868bd8bcbcca009a5856a8ce6da3f593.eml,0,0,5,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01235.3a679e506c7f862dda03736804009e92.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01235.ba9c966dd1894a1206da779f572da412.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01236.04db6f1d75fa021d6380b3bdb5e68635.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01236.80295013ea9517181a3a42ad0d4a7f63.eml,0,0,5,0,1,1,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,2,0
01237.2707518b441177e2f7e8497b63028981.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01237.8118bdf78e98c631ffa4c979e203eb24.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01238.4afe1f2e401797fca7e61add494054b8.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01238.ccc75b68c2caed8cb251f188164ce8d8.eml,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01239.366f4cc20cf91bd48ec1645f27dc35b3.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01239.e0e538caae93690ba1b0e5c4b9b3f81e.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01240.00f6d270d359db77778ed33dd03bc193.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01240.606580f695bf5dcf324240db2776def8.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01241.6256684c417b030200ac2792ec46aae4.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01241.f1e875c634edf56d4c0a6d557283b64d.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01242.813fdb697bdf7abcc40b61a31364ea94.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01242.f2fcc303c220f75b4abc85d45a9b40cf.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01243.4288f9b90d18390df79cd4d6f95feee5.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01243.eeea5a548c863170deea55c4aac2f046.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01244.b9cb6115cc7d56d7cba71051834a4d06.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01244.c690f6ce67e25f90d627bb526bf22d2d.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01245.44d8e6ea8ff7044b2181b262c78924c7.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01245.eb8e87560f382001583084d77b047e19.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01246.1734a462e0890957b876bd2bdeca2818.eml,0,0,5,0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01246.f1ce2b351f0bf13ea5426d363575671e.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01247.2a40443c1cba2e07a993b186db41971d.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01247.7f42ed95bbbc1c8d357422fe4a069642.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0
01248.5c4c3971e0d9f6ed510e246a14d414a2.eml,0,4,5,0,0,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01248.cd8df6fde5910535d604ad30d0fd872c.eml,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01249.0898a8cbcc6fd1f663d3674685afa7ee.eml,0,0,5,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,2,0
01249.8949e6dbf80be84147b2e2d088f726a2.eml,0,0,5,0,0,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01250.251cd2980fe50e11a32144c7b2addaee.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01250.d793a216ea4b705ea8ea27e396fb115d.eml,0,0,5,0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01251.699a25b1e5631ec1cffdfe4078535959.eml,0,0,5,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
01251.793e5c04967cb90191e805dfa619c55a.eml,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0
